Wavelength,0%,0%H,0%V,10%,10%H,10%V,20%,20%H,20%V,30%,30%H,30%V,40%,40%H,40%V,50%,50%H,50%V
690.5,0.188939,0.454422,0.817455,0.168961,0.435694,0.790786,0.177335,0.446272,0.794106,0.174924,0.445686,0.784856,0.172673,0.447224,0.778838,0.174067,0.450586,0.775599
691,0.188361,0.453507,0.816231,0.168418,0.434823,0.789745,0.176789,0.445371,0.793072,0.174411,0.444797,0.783851,0.172162,0.446482,0.777981,0.173538,0.449844,0.774713
691.5,0.18774,0.452715,0.815145,0.167893,0.43413,0.788711,0.176206,0.444745,0.792034,0.173876,0.444211,0.782887,0.171625,0.445927,0.776936,0.172989,0.449291,0.773675
692,0.187216,0.452192,0.814059,0.167386,0.43371,0.787584,0.175672,0.444238,0.790898,0.1734,0.443686,0.781757,0.171132,0.445376,0.775868,0.172502,0.448651,0.772597
692.5,0.186704,0.451536,0.812818,0.166936,0.43311,0.786493,0.175224,0.443555,0.789775,0.172917,0.442964,0.780702,0.170677,0.444608,0.774859,0.172029,0.447876,0.771733
693,0.186133,0.450694,0.811629,0.166425,0.43227,0.785462,0.174642,0.442705,0.788775,0.172411,0.442104,0.77982,0.170195,0.443768,0.774033,0.171519,0.447116,0.770851
693.5,0.185541,0.449812,0.810565,0.165956,0.431489,0.784443,0.174108,0.441945,0.787778,0.171899,0.441398,0.77878,0.169697,0.443135,0.773033,0.171025,0.446528,0.769816
694,0.184941,0.449144,0.809298,0.165448,0.430978,0.783329,0.173573,0.441386,0.786637,0.17137,0.440869,0.777606,0.169165,0.442569,0.771894,0.170479,0.445915,0.768693
694.5,0.184379,0.44854,0.808136,0.164963,0.430403,0.782229,0.173071,0.440684,0.785501,0.170889,0.440174,0.77668,0.168697,0.441742,0.770914,0.169995,0.44503,0.767756
695,0.183883,0.447638,0.80702,0.164477,0.429527,0.781238,0.172575,0.439736,0.784571,0.170427,0.439294,0.775741,0.168234,0.440868,0.770029,0.16958,0.444121,0.766872
695.5,0.183296,0.446635,0.805928,0.163913,0.428699,0.78025,0.172074,0.438981,0.78365,0.169912,0.438512,0.774877,0.167706,0.440178,0.769081,0.169087,0.443573,0.765988
696,0.182718,0.446066,0.804941,0.163481,0.428209,0.779299,0.171574,0.438508,0.78267,0.169434,0.438012,0.773862,0.167231,0.439638,0.768138,0.16859,0.443024,0.764984
696.5,0.182211,0.445535,0.803788,0.163022,0.427631,0.778229,0.171071,0.437778,0.781605,0.168953,0.437375,0.772773,0.166773,0.438868,0.767165,0.168159,0.442127,0.764019
697,0.181705,0.444652,0.802692,0.162545,0.426773,0.777298,0.170631,0.436909,0.780643,0.16853,0.436504,0.77201,0.166346,0.43806,0.766389,0.167695,0.441294,0.763298
697.5,0.181157,0.443727,0.801823,0.162121,0.426017,0.776502,0.170164,0.43618,0.779854,0.168079,0.435775,0.771225,0.165887,0.437391,0.765633,0.167182,0.440711,0.762483
698,0.180631,0.443097,0.800724,0.161714,0.425518,0.775554,0.169712,0.435602,0.77883,0.167608,0.435255,0.77015,0.165451,0.436879,0.764587,0.166734,0.440115,0.761459
698.5,0.180127,0.442486,0.79953,0.161231,0.424922,0.774444,0.169221,0.434928,0.777755,0.167105,0.434543,0.769137,0.164984,0.436088,0.763647,0.16629,0.439233,0.760572
699,0.179638,0.441689,0.798533,0.160761,0.42404,0.773525,0.168756,0.434038,0.776885,0.166625,0.433639,0.768364,0.164582,0.435116,0.762868,0.165868,0.438319,0.759757
699.5,0.179117,0.440728,0.79754,0.160321,0.423123,0.772616,0.168292,0.433175,0.775952,0.166147,0.432751,0.767481,0.16415,0.434416,0.761966,0.165412,0.437657,0.75887
700,0.178663,0.440096,0.796681,0.159934,0.422639,0.771733,0.167894,0.432734,0.775066,0.165753,0.432288,0.766595,0.163742,0.433981,0.761106,0.165047,0.437245,0.758078
700.5,0.178176,0.439564,0.795712,0.159504,0.422139,0.770805,0.16742,0.432089,0.774064,0.165375,0.431668,0.765669,0.163271,0.433221,0.760188,0.164563,0.436357,0.757095
701,0.17768,0.438696,0.794664,0.159067,0.421267,0.769817,0.166987,0.431156,0.773119,0.164927,0.430738,0.764788,0.162814,0.432282,0.759403,0.164153,0.435397,0.756401
701.5,0.177235,0.437769,0.793765,0.158651,0.420423,0.769083,0.166541,0.430349,0.77245,0.164512,0.429965,0.764094,0.162427,0.431624,0.758778,0.163699,0.434827,0.755708
702,0.176784,0.437131,0.792933,0.158232,0.419861,0.768323,0.16608,0.429856,0.7717,0.164132,0.42946,0.763299,0.162054,0.431204,0.757949,0.163306,0.434342,0.75484
702.5,0.176306,0.436604,0.791958,0.157852,0.419415,0.767359,0.165676,0.429311,0.770719,0.163721,0.428877,0.762371,0.161689,0.430514,0.757051,0.162991,0.433557,0.754033
703,0.175869,0.43579,0.790998,0.157458,0.418648,0.766514,0.165315,0.428506,0.769914,0.163361,0.428091,0.761691,0.161357,0.429676,0.756436,0.162628,0.432704,0.753505
703.5,0.175388,0.434903,0.790163,0.157046,0.41774,0.76583,0.164909,0.427603,0.769206,0.162906,0.427267,0.761025,0.160931,0.42893,0.755771,0.162207,0.432026,0.752776
704,0.17494,0.434188,0.789306,0.156663,0.41714,0.765014,0.1645,0.427052,0.768432,0.162492,0.426699,0.760224,0.160517,0.428395,0.75496,0.161807,0.431523,0.751949
704.5,0.174554,0.433656,0.788427,0.156262,0.416751,0.764234,0.164118,0.426642,0.767693,0.162186,0.426244,0.759436,0.160164,0.42782,0.754182,0.161448,0.431004,0.751209
705,0.174095,0.433008,0.787524,0.155862,0.416109,0.763448,0.163687,0.425914,0.766902,0.161786,0.42544,0.758667,0.159763,0.427004,0.753458,0.161095,0.43007,0.75047
705.5,0.1737,0.432172,0.786676,0.155552,0.415259,0.762718,0.16339,0.425002,0.766093,0.161403,0.424534,0.757913,0.159475,0.426165,0.752851,0.160728,0.429311,0.749852
706,0.173297,0.431363,0.785969,0.155229,0.414475,0.76211,0.163022,0.424298,0.765449,0.161077,0.423917,0.757354,0.159099,0.425678,0.752224,0.160336,0.428796,0.749264
706.5,0.17289,0.430862,0.785262,0.154886,0.414098,0.761395,0.16262,0.423831,0.7648,0.160667,0.42352,0.756623,0.158723,0.425184,0.751428,0.16001,0.428225,0.748469
707,0.17246,0.430348,0.784324,0.1545,0.413559,0.760537,0.162211,0.423149,0.763888,0.16034,0.422801,0.755718,0.158324,0.424343,0.750563,0.159634,0.427277,0.747694
707.5,0.172022,0.429426,0.783404,0.154082,0.412657,0.759703,0.161804,0.422289,0.763068,0.159947,0.421898,0.755082,0.157949,0.423427,0.749932,0.159222,0.426458,0.747154
708,0.17161,0.428565,0.782777,0.153754,0.411863,0.75911,0.161454,0.421561,0.762515,0.159562,0.421186,0.754471,0.157608,0.422839,0.749361,0.15887,0.425971,0.746452
708.5,0.171289,0.427956,0.782066,0.153372,0.411361,0.758409,0.161116,0.421098,0.761812,0.159197,0.420734,0.753697,0.157292,0.422395,0.748627,0.158524,0.425492,0.745682
709,0.170951,0.427393,0.78123,0.15305,0.410939,0.757591,0.160792,0.420548,0.760948,0.158905,0.420251,0.753012,0.157043,0.42184,0.747917,0.158266,0.424849,0.745081
709.5,0.170518,0.426733,0.780488,0.152713,0.410192,0.756877,0.160453,0.41974,0.760362,0.158569,0.419439,0.752451,0.156725,0.420976,0.747345,0.157908,0.423945,0.744563
710,0.17014,0.425909,0.779779,0.152432,0.409281,0.756243,0.160102,0.418833,0.759693,0.158262,0.418541,0.751819,0.156418,0.42019,0.746786,0.157592,0.423217,0.744018
710.5,0.169755,0.425156,0.778993,0.15213,0.408634,0.755677,0.159786,0.418319,0.759062,0.157947,0.418007,0.751228,0.156083,0.419786,0.74619,0.1573,0.422785,0.743422
711,0.169378,0.424653,0.778281,0.151723,0.408212,0.755013,0.159417,0.417876,0.758459,0.157603,0.417546,0.750606,0.155757,0.419287,0.74551,0.15693,0.422204,0.742714
711.5,0.16896,0.424099,0.777455,0.151327,0.407626,0.754213,0.159092,0.417161,0.757706,0.157254,0.416762,0.749825,0.155397,0.418434,0.744765,0.156574,0.421307,0.741939
712,0.168555,0.423176,0.776607,0.151037,0.406755,0.753473,0.158701,0.416247,0.757016,0.156915,0.415852,0.749153,0.155047,0.417501,0.74424,0.156266,0.420525,0.741418
712.5,0.16825,0.422357,0.77615,0.15078,0.40611,0.753041,0.15841,0.415586,0.75651,0.156614,0.415257,0.748729,0.154754,0.416942,0.743809,0.155997,0.420045,0.741027
713,0.167908,0.421873,0.775603,0.150423,0.40573,0.752496,0.158119,0.415184,0.755933,0.156309,0.414956,0.7481,0.154463,0.416669,0.743173,0.155698,0.419621,0.74034
713.5,0.167586,0.421482,0.774806,0.150135,0.405286,0.751787,0.157818,0.414742,0.75514,0.156045,0.414412,0.747331,0.154143,0.416041,0.742448,0.155358,0.418967,0.739689
714,0.167242,0.420832,0.774051,0.149905,0.40456,0.751201,0.157523,0.414025,0.754583,0.155725,0.413649,0.746837,0.153852,0.415228,0.74193,0.155092,0.418146,0.739303
714.5,0.166891,0.419992,0.773488,0.14965,0.403724,0.750673,0.157207,0.413171,0.754067,0.15544,0.412893,0.746377,0.153618,0.414512,0.741517,0.15482,0.417477,0.738823
715,0.166497,0.419154,0.772804,0.1493,0.403063,0.749985,0.156847,0.41246,0.75335,0.155092,0.412243,0.745671,0.15335,0.413957,0.740889,0.154474,0.416961,0.738107
715.5,0.16617,0.418669,0.772066,0.148967,0.402679,0.749269,0.156552,0.41203,0.752685,0.154775,0.411764,0.745017,0.153036,0.413419,0.74027,0.154142,0.416392,0.73746
716,0.165822,0.418182,0.771393,0.148681,0.402107,0.748718,0.156263,0.411458,0.752127,0.15446,0.411092,0.744426,0.152721,0.412628,0.739664,0.153834,0.415465,0.736895
716.5,0.165438,0.417227,0.770685,0.148361,0.401173,0.748026,0.155934,0.410506,0.751413,0.154136,0.410156,0.743834,0.152353,0.411751,0.739033,0.153531,0.414605,0.736333
717,0.165153,0.416299,0.770072,0.148052,0.40036,0.747462,0.155631,0.409806,0.750941,0.153909,0.409443,0.743401,0.152097,0.411207,0.738631,0.15327,0.414216,0.735957
717.5,0.164806,0.415815,0.769561,0.147723,0.399924,0.746979,0.155301,0.409394,0.750385,0.153593,0.409095,0.742883,0.15183,0.410785,0.738126,0.152948,0.413736,0.735371
718,0.164458,0.415401,0.768832,0.147423,0.399492,0.746296,0.154942,0.408822,0.749677,0.153267,0.408494,0.742121,0.151513,0.410091,0.737326,0.152656,0.412962,0.734679
718.5,0.164099,0.414501,0.767928,0.147096,0.398574,0.745539,0.154629,0.407943,0.748984,0.152908,0.407547,0.741494,0.151174,0.409181,0.736799,0.152341,0.412058,0.734206
719,0.163714,0.41356,0.767343,0.146789,0.39763,0.745044,0.154305,0.407083,0.748512,0.152602,0.406751,0.741042,0.150902,0.408475,0.736389,0.152021,0.411397,0.733725
719.5,0.163402,0.412963,0.766813,0.146518,0.397225,0.744508,0.154066,0.40664,0.74799,0.152339,0.406331,0.740515,0.150626,0.408035,0.735802,0.15175,0.411014,0.733131
720,0.163066,0.412474,0.766098,0.146265,0.396839,0.743862,0.153794,0.406192,0.747321,0.152046,0.40589,0.73989,0.150346,0.407559,0.735191,0.151489,0.410437,0.732518
720.5,0.162759,0.411901,0.765475,0.14602,0.39629,0.743346,0.153504,0.405549,0.746832,0.151785,0.405231,0.739426,0.15011,0.40681,0.734753,0.151214,0.409638,0.732016
721,0.16246,0.411064,0.764851,0.14573,0.395348,0.742743,0.153205,0.404599,0.746231,0.151487,0.404314,0.738846,0.149818,0.405883,0.734155,0.150928,0.408733,0.73145
721.5,0.162147,0.410168,0.764179,0.145448,0.394545,0.742178,0.152924,0.403857,0.745659,0.151262,0.403648,0.73827,0.149559,0.405306,0.733671,0.15067,0.408247,0.730942
722,0.161831,0.409687,0.763689,0.145199,0.394147,0.741684,0.152637,0.40345,0.745219,0.150944,0.403231,0.737802,0.149281,0.404952,0.733184,0.150389,0.40777,0.730468
722.5,0.161547,0.409302,0.763153,0.144939,0.393742,0.741098,0.152391,0.40295,0.744651,0.150693,0.40261,0.737171,0.149051,0.404221,0.732552,0.150143,0.406966,0.729823
723,0.161211,0.408454,0.762446,0.144666,0.392861,0.740475,0.152109,0.402018,0.743933,0.150421,0.401736,0.736575,0.148764,0.403294,0.732038,0.149862,0.406108,0.729429
723.5,0.160917,0.407589,0.761925,0.144408,0.39205,0.740107,0.151844,0.40124,0.743586,0.150174,0.401026,0.736319,0.148523,0.40272,0.731792,0.149616,0.405566,0.729132
724,0.160593,0.406982,0.76149,0.144109,0.391538,0.739714,0.151547,0.400788,0.743155,0.149915,0.400576,0.735791,0.14824,0.402297,0.7313,0.149346,0.405151,0.72857
724.5,0.160232,0.406527,0.760814,0.14382,0.391147,0.73906,0.151249,0.400323,0.742453,0.149601,0.400057,0.735069,0.147954,0.40171,0.730549,0.149042,0.404461,0.727892
725,0.159965,0.405872,0.760105,0.143542,0.390484,0.73842,0.150911,0.399615,0.741845,0.149331,0.399281,0.734581,0.14767,0.400909,0.730093,0.148796,0.403622,0.727512
725.5,0.15971,0.405091,0.759657,0.14334,0.389685,0.738004,0.150678,0.398837,0.741448,0.149136,0.398479,0.734205,0.147491,0.400159,0.729751,0.148593,0.402892,0.727101
726,0.159462,0.404285,0.759156,0.143104,0.388983,0.737464,0.150502,0.3982,0.740917,0.148894,0.397926,0.733757,0.147228,0.399658,0.729334,0.148392,0.402429,0.726615
726.5,0.159115,0.403695,0.758539,0.142757,0.388498,0.736921,0.150188,0.397702,0.740394,0.148594,0.397481,0.7332,0.146931,0.399154,0.728776,0.14808,0.401946,0.72613
727,0.158804,0.403295,0.757988,0.142473,0.38803,0.736456,0.149911,0.397156,0.739889,0.148294,0.396872,0.732615,0.146702,0.398475,0.728228,0.147773,0.401135,0.725535
727.5,0.158524,0.402572,0.75736,0.142324,0.387306,0.735884,0.149685,0.396312,0.73934,0.148086,0.395992,0.732087,0.14651,0.397568,0.727727,0.14754,0.400263,0.725042
728,0.158283,0.40162,0.756746,0.14206,0.386414,0.735411,0.149475,0.395525,0.738879,0.147881,0.395218,0.731701,0.14627,0.396866,0.727387,0.147327,0.399694,0.7248
728.5,0.158012,0.401027,0.756437,0.141789,0.385887,0.735135,0.149215,0.395082,0.738568,0.147621,0.394816,0.731416,0.145999,0.396532,0.727107,0.147075,0.399357,0.724366
729,0.157679,0.400669,0.75596,0.141537,0.385562,0.73463,0.14892,0.394686,0.738024,0.147345,0.394471,0.730845,0.145778,0.396074,0.726477,0.146838,0.39869,0.723718
729.5,0.157427,0.400069,0.755242,0.141309,0.384928,0.733968,0.148671,0.393936,0.737375,0.147108,0.393642,0.730272,0.145493,0.395178,0.725926,0.146601,0.397799,0.723295
730,0.157145,0.399246,0.754752,0.141127,0.384066,0.733571,0.148448,0.393124,0.736998,0.146821,0.392777,0.729981,0.145283,0.394422,0.72568,0.146373,0.397126,0.723107
730.5,0.156906,0.39849,0.754433,0.140888,0.383369,0.733226,0.148253,0.392515,0.736654,0.146656,0.392201,0.729589,0.145109,0.393981,0.725315,0.146128,0.396778,0.72265
731,0.156656,0.398008,0.753901,0.140678,0.383016,0.732702,0.148028,0.392168,0.736146,0.146436,0.391836,0.729042,0.144842,0.393643,0.724718,0.145919,0.396343,0.722127
731.5,0.156362,0.397596,0.753309,0.140437,0.382638,0.732231,0.147804,0.391717,0.73567,0.146197,0.391413,0.728618,0.14466,0.393059,0.724322,0.145715,0.395673,0.721807
732,0.156142,0.39698,0.75285,0.140218,0.381963,0.731868,0.147573,0.390969,0.735282,0.145982,0.390659,0.728197,0.144469,0.392189,0.723928,0.1455,0.394817,0.721382
732.5,0.155873,0.396152,0.752255,0.139964,0.381133,0.731358,0.14735,0.390094,0.734774,0.145765,0.389807,0.727725,0.144278,0.391421,0.723417,0.145271,0.394136,0.720914
733,0.155661,0.395304,0.751702,0.139804,0.380381,0.730862,0.147129,0.389516,0.73438,0.145521,0.389253,0.727459,0.144044,0.391016,0.723096,0.145015,0.393724,0.720589
733.5,0.155372,0.394937,0.751404,0.139566,0.380027,0.730536,0.14686,0.38921,0.734002,0.145273,0.388895,0.727121,0.143772,0.390628,0.722807,0.144811,0.393306,0.720218
734,0.15513,0.394514,0.750986,0.139333,0.379667,0.730018,0.146606,0.388694,0.733505,0.145076,0.388346,0.726505,0.143512,0.389921,0.722202,0.144562,0.392425,0.719609
734.5,0.154879,0.393764,0.750344,0.139118,0.378922,0.729471,0.146391,0.387787,0.733017,0.144893,0.387472,0.726034,0.14335,0.389043,0.721769,0.144383,0.39159,0.719244
735,0.154677,0.392943,0.749959,0.139012,0.378162,0.729271,0.146262,0.387068,0.732777,0.144721,0.386772,0.725846,0.143183,0.388532,0.72169,0.14424,0.391173,0.719115
735.5,0.154433,0.392371,0.74969,0.138796,0.377696,0.729027,0.146101,0.386736,0.732527,0.144518,0.386429,0.725543,0.142982,0.388258,0.721282,0.144043,0.390899,0.718737
736,0.154212,0.392077,0.749229,0.13857,0.377432,0.728531,0.145863,0.386379,0.731985,0.144314,0.386073,0.724979,0.142809,0.387816,0.72078,0.143812,0.390368,0.718189
736.5,0.153958,0.391568,0.748613,0.138366,0.376913,0.728046,0.145606,0.385769,0.7315,0.144049,0.385472,0.724575,0.142621,0.38706,0.72036,0.143609,0.389588,0.717882
737,0.153723,0.39078,0.748196,0.13814,0.376106,0.727711,0.145392,0.384985,0.731144,0.143893,0.384671,0.724284,0.142407,0.386278,0.720035,0.143376,0.388801,0.717585
737.5,0.153487,0.389954,0.747764,0.137946,0.375299,0.727248,0.145183,0.384229,0.730749,0.143667,0.383955,0.72383,0.14217,0.385639,0.719631,0.143192,0.38826,0.71712
738,0.153244,0.389388,0.747249,0.137722,0.374807,0.726763,0.144947,0.383801,0.730288,0.143419,0.383526,0.723432,0.141951,0.38526,0.719235,0.142944,0.387886,0.716777
738.5,0.153044,0.389065,0.74692,0.13755,0.374597,0.726503,0.144796,0.383501,0.730042,0.143281,0.383214,0.723132,0.141788,0.384892,0.718967,0.142793,0.387381,0.716476
739,0.152895,0.388675,0.746607,0.137409,0.374178,0.726136,0.144657,0.382936,0.729686,0.143133,0.382659,0.722715,0.141652,0.384192,0.718576,0.142672,0.386614,0.71608
739.5,0.152724,0.387874,0.746074,0.137266,0.373261,0.725654,0.144481,0.382052,0.729161,0.142925,0.381725,0.722289,0.141518,0.38331,0.718128,0.142506,0.385811,0.715733
740,0.152466,0.387041,0.745675,0.137072,0.372557,0.725384,0.144289,0.381444,0.728949,0.142728,0.381131,0.72217,0.141325,0.382886,0.717988,0.142305,0.385497,0.715601
740.5,0.152217,0.386634,0.745382,0.13687,0.372218,0.725185,0.14407,0.381085,0.728715,0.142522,0.38086,0.721852,0.1411,0.382602,0.717734,0.142064,0.385202,0.715153
741,0.151982,0.386341,0.744907,0.136668,0.371883,0.724676,0.143861,0.380707,0.728155,0.142302,0.380423,0.721318,0.140891,0.381998,0.71713,0.141855,0.384479,0.714574
741.5,0.151689,0.385654,0.744294,0.136429,0.371202,0.724155,0.143632,0.379914,0.727647,0.142074,0.379541,0.720869,0.14069,0.381085,0.716694,0.141627,0.383623,0.714299
742,0.151441,0.384731,0.743891,0.136228,0.370297,0.723835,0.143405,0.379046,0.727337,0.141863,0.378696,0.720622,0.140446,0.380384,0.716477,0.141423,0.382968,0.714026
742.5,0.151274,0.384062,0.743623,0.136073,0.369686,0.723561,0.143234,0.378547,0.727064,0.1417,0.378265,0.720249,0.140258,0.380031,0.716068,0.141237,0.38262,0.713637
743,0.151148,0.383709,0.743196,0.135941,0.369461,0.723164,0.14309,0.378297,0.726698,0.141553,0.377973,0.719923,0.140195,0.379709,0.715736,0.141086,0.382249,0.713371
743.5,0.150942,0.383328,0.742796,0.135755,0.369082,0.722826,0.142882,0.377846,0.726349,0.141363,0.377499,0.719582,0.139978,0.379094,0.715435,0.140936,0.381534,0.71305
744,0.150714,0.38272,0.742485,0.13552,0.368362,0.722496,0.142699,0.377059,0.725971,0.141229,0.376684,0.719138,0.139771,0.378218,0.715087,0.140739,0.380637,0.712585
744.5,0.150493,0.381808,0.741932,0.135357,0.367428,0.721939,0.142521,0.376184,0.725506,0.141,0.375853,0.718723,0.13963,0.377501,0.714704,0.140529,0.380029,0.712226
745,0.150204,0.381056,0.741423,0.135108,0.366829,0.721603,0.142222,0.375659,0.725223,0.14075,0.375434,0.718509,0.139384,0.377158,0.714526,0.140301,0.379715,0.712038
745.5,0.149892,0.380677,0.74117,0.134844,0.366529,0.721331,0.141966,0.375305,0.724891,0.140512,0.375065,0.718119,0.139099,0.376738,0.714115,0.140058,0.379206,0.711578
746,0.149523,0.380105,0.740562,0.134554,0.365934,0.720654,0.141644,0.374582,0.724169,0.140167,0.374282,0.717466,0.138807,0.375791,0.713449,0.139723,0.378163,0.710908
746.5,0.149212,0.379143,0.739909,0.134251,0.364959,0.72009,0.141344,0.373559,0.723642,0.13988,0.373307,0.717058,0.138533,0.37487,0.713051,0.13945,0.377298,0.710652
747,0.148902,0.378236,0.739507,0.133938,0.364137,0.719832,0.141058,0.372825,0.723435,0.139594,0.372653,0.716828,0.138239,0.374346,0.712842,0.13914,0.376835,0.710375
747.5,0.148613,0.377732,0.739152,0.133686,0.363697,0.7195,0.140802,0.372498,0.723033,0.139354,0.372279,0.716403,0.13803,0.37402,0.712383,0.138901,0.376472,0.710001
748,0.148292,0.377366,0.738585,0.133425,0.36331,0.718954,0.140502,0.371986,0.722507,0.139074,0.37176,0.715863,0.137807,0.373386,0.71183,0.138667,0.375763,0.709508
748.5,0.148044,0.376699,0.738102,0.133198,0.36263,0.718613,0.140285,0.371191,0.722104,0.138851,0.370956,0.715506,0.137522,0.372524,0.711531,0.138458,0.37487,0.709145
749,0.147811,0.375852,0.737739,0.132961,0.361782,0.71833,0.14005,0.370407,0.721771,0.138627,0.370109,0.715144,0.137302,0.371756,0.711153,0.138226,0.37411,0.708717
749.5,0.14756,0.375086,0.737285,0.132755,0.36113,0.717862,0.139831,0.369818,0.721376,0.138434,0.369477,0.714732,0.13714,0.37132,0.710751,0.138027,0.373728,0.70841
750,0.147286,0.374591,0.736905,0.132546,0.360755,0.717565,0.139647,0.369465,0.721066,0.138189,0.369154,0.714486,0.136906,0.370971,0.710575,0.137812,0.3734,0.708192
750.5,0.147068,0.374297,0.736738,0.132351,0.360463,0.717394,0.139476,0.369146,0.720825,0.137995,0.368822,0.714194,0.136705,0.370455,0.710284,0.137618,0.372838,0.707892
751,0.146858,0.373785,0.736328,0.132206,0.359827,0.716944,0.139313,0.368421,0.720311,0.137819,0.368112,0.713696,0.136529,0.369597,0.709829,0.137441,0.371942,0.707405
751.5,0.146638,0.372879,0.735746,0.131982,0.358931,0.716466,0.139098,0.367518,0.719813,0.137644,0.367171,0.713362,0.136331,0.368821,0.709435,0.137259,0.371224,0.707146
